,0
2011-02-28 00:00:00-05:00,122.42216579312883
2011-03-01 00:00:00-05:00,120.8009107899579
2011-03-02 00:00:00-05:00,120.87886264026187
2011-03-03 00:00:00-05:00,123.02597730399356
2011-03-04 00:00:00-05:00,122.34901391970827
2011-03-07 00:00:00-05:00,121.44856735619737
2011-03-08 00:00:00-05:00,122.48165728145048
2011-03-09 00:00:00-05:00,122.28221596105215
2011-03-10 00:00:00-05:00,120.52873008389118
2011-03-11 00:00:00-05:00,121.11675496092613
2011-03-14 00:00:00-04:00,120.19389285628021
2011-03-15 00:00:00-04:00,118.94530601459645
2011-03-16 00:00:00-04:00,116.88879658716932
2011-03-17 00:00:00-04:00,118.04552219864765
2011-03-18 00:00:00-04:00,118.55766345239245
2011-03-21 00:00:00-04:00,119.8830790801321
2011-03-22 00:00:00-04:00,119.58142986703534
2011-03-23 00:00:00-04:00,120.10934820056832
2011-03-24 00:00:00-04:00,121.39918356706852
2011-03-25 00:00:00-04:00,121.62021492682102
2011-03-28 00:00:00-04:00,121.5221839383532
2011-03-29 00:00:00-04:00,122.38588460002498
2011-03-30 00:00:00-04:00,123.22798603944476
2011-03-31 00:00:00-04:00,123.23330548585525
2011-04-01 00:00:00-04:00,123.45295413144416
2011-04-04 00:00:00-04:00,122.94843717084758
2011-04-05 00:00:00-04:00,122.66858421302523
2011-04-06 00:00:00-04:00,122.79013174923894
2011-04-07 00:00:00-04:00,123.4512699220301
2011-04-08 00:00:00-04:00,122.79819581838095
2011-04-11 00:00:00-04:00,122.4269043747109
2011-04-12 00:00:00-04:00,121.67555865784963
2011-04-13 00:00:00-04:00,122.70588711542771
2011-04-14 00:00:00-04:00,122.72799931104065
2011-04-15 00:00:00-04:00,122.10341184252721
2011-04-18 00:00:00-04:00,120.90349106950634
2011-04-19 00:00:00-04:00,121.29308236249852
2011-04-20 00:00:00-04:00,123.01495628769392
2011-04-21 00:00:00-04:00,124.18480409456707
2011-04-25 00:00:00-04:00,124.2487798167463
2011-04-26 00:00:00-04:00,124.70481263336434
2011-04-27 00:00:00-04:00,126.16025879936134
2011-04-28 00:00:00-04:00,126.30679093000964
2011-04-29 00:00:00-04:00,126.69040516377457
2011-05-02 00:00:00-04:00,126.3310999097358
2011-05-03 00:00:00-04:00,125.35621627902448
2011-05-04 00:00:00-04:00,124.98109495805144
2011-05-05 00:00:00-04:00,124.21229189122865
2011-05-06 00:00:00-04:00,124.86947605916137
2011-05-09 00:00:00-04:00,125.82151103210475
2011-05-10 00:00:00-04:00,126.84736446878573
2011-05-11 00:00:00-04:00,126.0181422753077
2011-05-12 00:00:00-04:00,127.03108712985178
2011-05-13 00:00:00-04:00,124.4444019176991
2011-05-16 00:00:00-04:00,122.68305002068273
2011-05-17 00:00:00-04:00,123.3358738610346
2011-05-18 00:00:00-04:00,124.55376845304903
2011-05-19 00:00:00-04:00,124.78720962240165
2011-05-20 00:00:00-04:00,124.47322431528136
2011-05-23 00:00:00-04:00,123.13327547056997
2011-05-24 00:00:00-04:00,123.11302038671363
2011-05-25 00:00:00-04:00,123.95973543493591
2011-05-26 00:00:00-04:00,124.97410258892783
2011-05-27 00:00:00-04:00,125.95589171415011
2011-05-31 00:00:00-04:00,127.37428188202597
2011-06-01 00:00:00-04:00,125.00642743164869
2011-06-02 00:00:00-04:00,124.87101093463173
2011-06-03 00:00:00-04:00,123.11317138941992
2011-06-06 00:00:00-04:00,121.88094475674455
2011-06-07 00:00:00-04:00,122.03117477833958
2011-06-08 00:00:00-04:00,121.31888896621645
2011-06-09 00:00:00-04:00,121.65154667418372
2011-06-10 00:00:00-04:00,120.26762893664346
2011-06-13 00:00:00-04:00,120.30801763296078
2011-06-14 00:00:00-04:00,121.78531665668841
2011-06-15 00:00:00-04:00,119.5056626422777
2011-06-16 00:00:00-04:00,118.73733186660156
2011-06-17 00:00:00-04:00,118.38794010818248
2011-06-20 00:00:00-04:00,118.66742966767247
2011-06-21 00:00:00-04:00,120.90084422626175
2011-06-22 00:00:00-04:00,120.28002881363034
2011-06-23 00:00:00-04:00,120.73420730309697
2011-06-24 00:00:00-04:00,119.35417854363627
2011-06-27 00:00:00-04:00,120.88931739034783
2011-06-28 00:00:00-04:00,122.62622546929629
2011-06-29 00:00:00-04:00,123.76248195145808
2011-06-30 00:00:00-04:00,124.70361537279554
2011-07-01 00:00:00-04:00,126.61080572768336
2011-07-05 00:00:00-04:00,127.01852883624676
2011-07-06 00:00:00-04:00,127.16971782952511
2011-07-07 00:00:00-04:00,128.52756975685801
2011-07-08 00:00:00-04:00,127.66361815127452
2011-07-11 00:00:00-04:00,125.59394125501264
2011-07-12 00:00:00-04:00,124.91326611334168
2011-07-13 00:00:00-04:00,125.435081766807
2011-07-14 00:00:00-04:00,124.05704345110931
2011-07-15 00:00:00-04:00,125.98516294238112
2011-07-18 00:00:00-04:00,125.17190795023863
2011-07-19 00:00:00-04:00,127.59724194857088
2011-07-20 00:00:00-04:00,127.16379936991419
2011-07-21 00:00:00-04:00,128.907395974017
